ID,Union name,Establishment Date,Zip Code,Address,Telephone Number,long,lat
368652,板野西部青少年補導センター組合,1979-03-31 00:00:00,7790105,徳島県板野郡板野町大寺字亀山西１６９－５　町民センター内,0886723454,134.4627898,34.1440514
369055,那賀川北岸地域湛水防除施設組合,1986-09-18 00:00:00,7748501,徳島県阿南市富岡町トノ町１２－３　阿南市役所内,0884221599,134.6595088,33.9219219
369063,海部消防組合,1992-02-12 00:00:00,7750004,徳島県海部郡牟岐町大字川長字新光寺９８－１,0884720600,134.422366,33.676064
369080,徳島中央広域連合,1997-02-01 00:00:00,7760013,徳島県吉野川市鴨島町上下島２１－１,0883222255,134.3597887,34.06707859999999
369101,みよし広域連合,2002-04-01 00:00:00,7780002,徳島県三好市池田町マチ２４２９－１,0883725121,133.808719,34.0301904
369110,徳島県後期高齢者医療広域連合,2007-02-01 00:00:00,7710135,徳島県徳島市川内町平石若松７８－１,0886778856,134.5842052,34.1120996
378046,まんのう町外二ケ市町（十郷地区）山林組合,1967-03-10 00:00:00,7660022,香川県仲多度郡まんのう町吉野下430まんのう町役場内,0877730100,133.841379,34.192359
378054,まんのう町外三ケ市町山林組合,1958-04-01 00:00:00,7660022,香川県仲多度郡まんのう町吉野下430まんのう町役場内,0877730100,133.841379,34.192359
378062,まんのう町外三ケ市町（七箇地区）山林組合,1958-08-19 00:00:00,7660022,香川県仲多度郡まんのう町吉野下430まんのう町役場内,0877730100,133.841379,34.192359
378097,伝法川防災溜池事業組合,1953-01-19 00:00:00,7614192,香川県小豆郡土庄町甲559-2土庄町役場内,0879627007,134.1882978,34.4867826
378127,三豊総合病院企業団,1951-02-11 00:00:00,7691695,香川県観音寺市豊浜町姫浜708三豊総合病院内,0875523366,133.6420999,34.08207590000001
378381,香川県三豊市観音寺市学校組合,1949-05-16 00:00:00,7678585,香川県三豊市高瀬町下勝間2373-1学校組合教育委員会,0875733130,133.7152215,34.1825226
378488,香川県市町総合事務組合,1958-10-01 00:00:00,7600066,香川県高松市福岡町二丁目3-2香川県自治会館内,0878512427,134.0656418,34.3469419
378526,香川県中部広域競艇事業組合,1968-05-07 00:00:00,7630011,香川県丸亀市富士見町四丁目1-1丸亀市ボートレース事業局内,0877221644,133.7952,34.304743
378542,仲多度南部消防組合,1970-03-19 00:00:00,7660003,香川県仲多度郡琴平町五条313,0877734211,133.833617,34.1863476
378585,大川広域行政組合,1970-08-26 00:00:00,7692401,香川県さぬき市津田町津田112-33,0879422740,134.2508444,34.2869654
378607,さぬき市・三木町山林組合,1927-07-13 00:00:00,7692195,香川県さぬき市志度5385-8さぬき市役所内,0878941116,134.171989,34.325212
378615,東かがわ市外一市一町組合,1927-09-02 00:00:00,7692792,香川県東かがわ市湊1847-1東かがわ市役所内,0879261303,134.3587502,34.243753
378640,三観広域行政組合,1971-03-20 00:00:00,7680067,香川県観音寺市坂本町一丁目1-7,0875253204,133.6615829,34.1279816
378666,小豆地区広域行政事務組合,1971-10-01 00:00:00,7614121,香川県小豆郡土庄町渕崎甲2155-1,0879626565,134.1939901,34.4868478
378674,中讃広域行政事務組合,1971-10-01 00:00:00,7640021,香川県仲多度郡多度津町堀江五丁目11,0877585461,133.7602284,34.2860274
378691,坂出、宇多津広域行政事務組合,1972-10-01 00:00:00,7690210,香川県綾歌郡宇多津町2915,0877491100,133.8360999,34.3124419
378828,香川県東部清掃施設組合,1993-04-23 00:00:00,7692301,香川県さぬき市長尾東3013,0879532001,134.1899226,34.2365697
378836,三木・長尾葬斎組合,1996-12-05 00:00:00,7610692,香川県木田郡三木町大字氷上310三木町役場内,0878913303,134.134382,34.2684491
378861,香川県後期高齢者医療広域連合,2007-01-15 00:00:00,7600066,香川県高松市福岡町二丁目3-2香川県自治会館内,0878111866,134.0656418,34.3469419
378879,小豆島中央病院企業団,2012-06-22 00:00:00,7614301,香川県小豆郡小豆島町池田2060番地1小豆島中央病院内,0879751121,134.2340625,34.4825108
378887,香川県広域水道企業団,2017-11-01 00:00:00,7608514,香川県高松市番町一丁目8‐15高松市防災合同庁舎内,0878266111,134.0460193,34.3428762
388262,松山衛生事務組合,1966-04-02 00:00:00,7900003,愛媛県松山市三番町６－６－１　松山市役所第４別館内,0899486431,132.7604346,33.8379804
388289,愛媛県市町総合事務組合,1957-07-05 00:00:00,7900067,愛媛県松山市大手町一丁目７番地３　大手町ビル内,0899417598,132.7554693,33.8399286
388327,松山市，東温市共有山林組合,1901-07-23 00:00:00,7910242,愛媛県松山市北梅本町７５９　松山市役所小野支所内,0899767152,132.83798,33.8059006
388343,松山養護老人ホーム事務組合,1974-09-10 00:00:00,7900003,愛媛県松山市三番町６－６－１　松山市役所第４別館内,0899486415,132.7604346,33.8379804
388408,伊予市松前町共立衛生組合,1959-11-09 00:00:00,7913120,愛媛県伊予郡松前町大字筒井１７９５－１０,0899845602,132.6947018,33.7873911
388416,伊予市・伊予郡養護老人ホーム組合,1959-11-25 00:00:00,7913153,愛媛県伊予郡松前町大字大溝９６－１,0899841265,132.7286408,33.7845234
388424,大洲・喜多衛生事務組合,1962-08-16 00:00:00,7950042,愛媛県大洲市米津乙１－２,0893260200,132.536689,33.567892
388599,高知県宿毛市愛媛県南宇和郡愛南町篠山小中学校組合,1951-10-01 00:00:00,7984195,愛媛県南宇和郡愛南町城辺甲2420　愛南町役場内,0895721113,132.5834197,32.9625167
388629,八幡浜地区施設事務組合,1969-07-17 00:00:00,7960111,愛媛県八幡浜市保内町喜木一番耕地５－２,0894361020,132.4073179,33.4834565
388653,伊予地区ごみ処理施設管理組合,1970-05-07 00:00:00,7993193,愛媛県伊予市米湊８２０　伊予市役所内,0899821287,132.7037237,33.7574434
388696,大洲喜多特別養護老人ホーム事務組合,1970-09-24 00:00:00,7950012,愛媛県大洲市大洲８１０－１,0893230210,132.5387787,33.5103353
388858,伊予消防等事務組合,1972-09-13 00:00:00,7993193,愛媛県伊予市米湊８２０　伊予市役所総務課内,0899821111,132.7037237,33.7574434
388866,南予水道企業団,1973-02-01 00:00:00,7980027,愛媛県宇和島市柿原字童子甲１９２９－３４,0895253222,132.595066,33.2383213
388882,宇和島地区広域事務組合,1973-04-01 00:00:00,7988601,愛媛県宇和島市曙町１　宇和島市役所内,0895228664,132.56056,33.223343
388891,伊予市外二町共有物組合,明治24年1月13日,7993193,愛媛県伊予市米湊８２０　伊予市役所会計課内,0899821111,132.7037237,33.7574434
388939,津島水道企業団,1974-02-20 00:00:00,7983312,愛媛県宇和島市津島町山財１５７４,0895324620,132.575033,33.116236
388963,大洲地区広域消防事務組合,1974-06-01 00:00:00,7950012,愛媛県大洲市大洲１０３４－４,0893240119,132.5443635,33.5057022
388980,松山広域福祉施設事務組合,1975-08-28 00:00:00,7900003,愛媛県松山市三番町６－６－１　松山市役所第４別館内,0899486416,132.7604346,33.8379804
389048,八幡浜・大洲地区広域市町村圏組合（普通会計分）,1981-04-01 00:00:00,7958601,愛媛県大洲市大洲６９０－１　大洲市役所企画政策課内,0893242111,132.5445251,33.5062825
389056,八幡浜・大洲地区広域市町村圏組合（事業会計分）,1981-04-01 00:00:00,7958601,愛媛県大洲市大洲６９０－１　大洲市役所企画政策課内,0893242111,132.5445251,33.5062825
389111,愛媛地方税滞納整理機構,2006-04-01 00:00:00,7900067,愛媛県松山市大手町一丁目７番地３　大手町ビル内,0899135800,132.7554693,33.8399286
389129,愛媛県後期高齢者医療広域連合,2007-02-19 00:00:00,7992430,愛媛県松山市北条辻６　松山市役所北条支所内,0899117733,132.7777887,33.9762939
398055,香美郡殖林組合,1922-12-19 00:00:00,7828501,高知県香美市土佐山田町宝町1-2-1,0887533113,133.6860554,33.6037123
398209,香南香美衛生組合,1962-07-11 00:00:00,7815231,高知県香南市野市町深渕808,0887560141,133.6865984,33.5745506
398225,仁淀川下流衛生事務組合,1964-03-02 00:00:00,7811101,高知県土佐市高岡町甲1460-1,0888520783,133.4228547,33.4899779
398233,高吾北広域町村事務組合,1964-01-23 00:00:00,7811301,高知県高岡郡越知町越知甲2129-7,0889262121,133.2493924,33.5304095
398250,香南斎場組合,1954-03-22 00:00:00,7815310,高知県香南市赤岡町2018-1,0887545550,133.716207,33.547945
398284,香南香美老人ホーム組合,1967-03-13 00:00:00,7815222,高知県香南市野市町母代寺188,0887560181,133.7029806,33.5814544
398331,日高村佐川町学校組合,1954-10-15 00:00:00,7812154,高知県高岡郡日高村岩目地40,0889201518,133.3288435,33.5250503
398357,高知県競馬組合,1967-12-01 00:00:00,7810271,高知県高知市長浜宮田2000,0888415123,133.5300841,33.50554109999999
398403,香南清掃組合,1970-06-27 00:00:00,7830023,高知県南国市廿枝1455,0888631177,133.6522998,33.6001088
398446,幡多広域市町村圏事務組合,1971-03-03 00:00:00,7870776,高知県四万十市上ノ土居1544,0880312600,132.8383185,32.9553238
398462,高幡消防組合,1971-04-01 00:00:00,7850031,高知県須崎市山手町1-7,0889431272,133.2828948,33.4006789
398489,幡多中央環境施設組合,1971-08-11 00:00:00,7870151,高知県四万十市竹島2932-3,0880331504,132.9840272,32.9695194
398501,津野山養護老人ホーム組合,1971-08-28 00:00:00,7850501,高知県高岡郡津野町力石5082,0889622154,133.0305061,33.3945778
398519,高陵特別養護老人ホーム組合,1971-10-30 00:00:00,7850202,高知県高岡郡津野町姫野々417,0889552121,133.2138711,33.439521
398527,安芸広域市町村圏特別養護老人ホーム組合,1971-10-19 00:00:00,7816402,高知県安芸郡奈半利町乙478-1,0887383101,134.028662,33.420979
398535,津野山広域事務組合,1971-11-10 00:00:00,7850695,高知県高岡郡梼原町梼原1444-1,0889651111,132.9269979,33.3922567
398543,高幡東部清掃組合,1971-11-16 00:00:00,7891301,高知県高岡郡中土佐町久礼5966,0889523538,133.2589313,33.3420249
398608,仁淀消防組合,1973-03-19 00:00:00,7812112,高知県吾川郡いの町西町1,0888933221,133.4240943,33.549762
398624,幡多中央消防組合,1973-06-01 00:00:00,7870015,高知県四万十市右山750-1,0880345881,132.9424963,32.980612
398675,幡多西部消防組合,1975-04-01 00:00:00,7880052,高知県宿毛市和田1412-1,0880630119,132.7411661,32.9384709
398705,高知県広域食肉センター事務組合,1978-11-30 00:00:00,7808571,高知県高知市本町5-1-45,0888239458,133.5311949,33.5588016
398713,嶺北広域行政事務組合,1979-04-01 00:00:00,7813601,高知県長岡郡本山町本山995,0887763177,133.576628,33.7538196
398721,高幡障害者支援施設組合,1981-02-14 00:00:00,7850695,高知県高岡郡梼原町梼原1444-1,0889651111,132.9269979,33.3922567
398730,安芸広域市町村圏事務組合,1990-07-01 00:00:00,7840045,高知県安芸市伊尾木4034-1,0887320322,133.9444945,33.4947176
398748,高幡広域市町村圏事務組合,1991-08-01 00:00:00,7850031,高知県須崎市山手町1-7,0889429311,133.2828948,33.4006789
398764,仁淀川広域市町村圏事務組合,1995-04-01 00:00:00,7812192,高知県吾川郡いの町1700-1,0888931140,133.4276867,33.5485341
398781,中芸広域連合,1998-07-01 00:00:00,7816425,高知県安芸郡安田町大字東島2017,0887384077,134.0047441,33.4403315
398799,高知県・高知市病院企業団,1998-11-30 00:00:00,7818555,高知県高知市池2125-1,0888376760,133.5851678,33.5313816
398802,高知中央西部焼却処理事務組合,2001-02-13 00:00:00,7811111,高知県土佐市北地2290,0888527610,133.3914638,33.4867154
398811,こうち人づくり広域連合,2002-12-01 00:00:00,7800870,高知県高知市本町4-1-35,0888730333,133.5329932,33.5592423
398829,高知県市町村総合事務組合,2005-02-01 00:00:00,7800870,高知県高知市本町4-1-35,0888233217,133.5329932,33.5592423
398845,高知県後期高齢者医療広域連合,2007-02-01 00:00:00,7800850,高知県高知市丸ノ内2-4-1,0888214525,133.5321401,33.5626179
398853,南国・香南・香美租税債権管理機構,2012-03-23 00:00:00,7830060,"高知県南国市蛍が丘1-1-1　
南国オフィスパークセンター308-11",0888556776,133.643876,33.616169
408026,粕屋郡粕屋町外１市水利組合,1964-11-24 00:00:00,8112392,福岡県糟屋郡粕屋町駕与丁１－１－１,0929382311,130.4803522,33.6108239
408034,直方市・北九州市岡森用水組合,1931-05-06 00:00:00,8228501,福岡県直方市殿町７－１,0949252170,130.7295593,33.7441235
408042,柳川みやま土木組合,1923-02-01 00:00:00,8320021,福岡県柳川市隅町７２番地,0944722050,130.413901,33.1674501
408051,花宗太田土木組合,1923-03-27 00:00:00,8310016,福岡県大川市大字酒見２５６－１,0944862560,130.3840554,33.2068974
408069,花宗用水組合,明治29年12月10日,8340047,福岡県八女市稲富６８１,0943224064,130.555167,33.2043263
408077,山の井用水組合,1909-02-20 00:00:00,8340012,福岡県八女市山内１２０８,0943235376,130.6140768,33.2231512
408085,福岡県中間市外二ヶ町山田川水利組合,1921-09-21 00:00:00,8090034,福岡県中間市中間１－２－３１,0932450333,130.7095387,33.8165675
408107,堀川水利組合,1961-03-31 00:00:00,8078501,福岡県遠賀郡水巻町頃末北１－１－１,0932014321,130.69502,33.8548999
408123,上毛町外一市一町矢方池土木組合,1964-10-31 00:00:00,8710992,福岡県築上郡上毛町大字垂水１３２１－１,0979723111,131.1641133,33.57847570000001
408158,公立八女総合病院企業団,1960-04-01 00:00:00,8340034,福岡県八女市高塚５４０－２,0943234131,130.5603101,33.2062529
408247,吉富町外１町環境衛生事務組合,1969-04-20 00:00:00,8710831,福岡県築上郡吉富町大字直江３６１,0979227081,131.1674707,33.616562
408379,玄界環境組合,1967-03-31 00:00:00,8113121,福岡県古賀市筵内１９７０－１,0929401310,130.5071495,33.7371643
408395,大川柳川衛生組合,1962-04-01 00:00:00,8310044,福岡県大川市大字紅粉屋１２０１－２,0944864225,130.3572616,33.1718866
408409,うきは久留米環境施設組合,1962-08-11 00:00:00,8391333,福岡県うきは市吉井町富永２０１５,0943752066,130.733123,33.3362231
408468,両筑衛生施設組合,1965-08-16 00:00:00,8301122,福岡県久留米市北野町今山２３９９,0942783290,130.5804572,33.3605228
408573,吉富町外一市中学校組合,1947-04-01 00:00:00,8710811,福岡県築上郡吉富町大字広津４１３－１,0979235006,131.1752701,33.6030453
408620,久留米市外三市町高等学校組合,1963-04-01 00:00:00,8308520,福岡県久留米市城南町１５－３,0942359950,130.5083476,33.3192556
408638,古賀高等学校組合,1962-03-24 00:00:00,8113192,福岡県古賀市駅東１－１－１,0929421136,130.4691367,33.7289208
408697,福岡県市町村消防団員等公務災害補償組合,1952-10-29 00:00:00,8120044,福岡県福岡市博多区千代４－１－２７,0926511121,130.4146188,33.6032922
408719,福岡県市町村職員退職手当組合,1961-10-01 00:00:00,8120044,福岡県福岡市博多区千代４－１－２７,0926511121,130.4146188,33.6032922
408727,福岡県自治会館管理組合,1962-04-01 00:00:00,8120044,福岡県福岡市博多区千代４－１－２７,0926511121,130.4146188,33.6032922
408735,糟屋郡自治会館組合,1962-04-01 00:00:00,8112301,福岡県糟屋郡粕屋町大字上大隈５５－１,0929384331,130.496957,33.62495
408751,筑紫自治振興組合,1972-03-22 00:00:00,8160811,福岡県春日市春日公園５－１４－１,0925926810,130.4758186,33.5241371
408778,糟屋郡篠栗町外一市五町財産組合,1941-10-16 00:00:00,8112405,福岡県糟屋郡篠栗町中央二丁目２番１６号,0929470073,130.5301996,33.6247545
408808,豊前市外二町財産組合,1911-04-17 00:00:00,8280021,福岡県豊前市大字八屋２０２６,0979832114,131.1245245,33.6184034
408891,八女地区消防組合,1969-04-01 00:00:00,8340063,福岡県八女市本村２２－１,0943240119,130.5646188,33.2160618
408913,中間市行橋市競艇組合,1969-04-01 00:00:00,8098501,福岡県中間市中間１－１－１,0932441111,130.7090191,33.8167222
408921,筑紫野太宰府消防組合,1970-04-01 00:00:00,8180042,福岡県筑紫野市針摺西１－１－１,0929245034,130.5294844,33.4839323
408930,飯塚地区消防組合,1970-04-01 00:00:00,8200068,福岡県飯塚市菰田52番地１,0948227600,130.691137,33.6256963
408956,春日・大野城・那珂川消防組合,1970-02-10 00:00:00,8160814,福岡県春日市春日２－２－１,0925841191,130.4709487,33.5259109
408964,福岡県田川地区消防組合,1970-04-01 00:00:00,8260042,福岡県田川市大字川宮１５７０,0947440650,130.8001976,33.6383524
408972,北筑昇華苑組合,1970-04-01 00:00:00,8113192,福岡県古賀市駅東１－１－１,0929421136,130.4691367,33.7289208
408981,久留米広域市町村圏事務組合,1970-10-31 00:00:00,8300003,福岡県久留米市東櫛原町９９９－１,0942465510,130.5179641,33.3237015
408999,京築広域市町村圏事務組合,1970-10-31 00:00:00,8240031,行橋市西宮市５-１-５,0930289200,130.9638741,33.7274551
409006,宮若市外二町じん芥処理施設組合,1970-11-01 00:00:00,8230003,福岡県宮若市大字本城１５９３－３８,0949322174,130.6615701,33.7370109
409022,八女西部広域事務組合,1970-08-10 00:00:00,8330002,福岡県筑後市大字前津２０８８－６,0942527536,130.5227792,33.2243739
409031,築上郡自治会館等資産管理組合,1970-11-27 00:00:00,8280021,福岡県豊前市大字八屋２０２６,0979832114,131.1245245,33.6184034
409065,山神水道企業団,1971-04-01 00:00:00,8180046,福岡県筑紫野市大字山口１９１７－１,0929224242,130.503298,33.460604
409081,福岡県南広域水道企業団,1971-10-30 00:00:00,8300062,福岡県久留米市荒木町白口５５,0942271561,130.5064738,33.2860816
409111,直方・鞍手広域市町村圏事務組合,1972-07-22 00:00:00,8228501,福岡県直方市殿町７－１,0949252291,130.7295593,33.7441235
409120,甘木・朝倉広域市町村圏事務組合,1972-08-10 00:00:00,8380068,福岡県朝倉市甘木８７３－３,0946222038,130.6620854,33.4219723
409146,田川郡東部環境衛生施設組合,1972-08-11 00:00:00,8240603,福岡県田川郡添田町大字中元寺８１５－２５１,0947822790,130.8424598,33.5206347
409154,粕屋南部消防組合,1973-04-01 00:00:00,8112204,福岡県糟屋郡志免町大字田富１７０,0929355111,130.4964162,33.5762671
409197,福岡地区水道企業団,1973-06-01 00:00:00,8150031,福岡県福岡市南区清水４－３－１,0925521731,130.4257042,33.5682406
409227,田川地区斎場組合,1974-04-23 00:00:00,8250001,福岡県田川市大字伊加利２１９１－１４,0947428002,130.8238505,33.6164774
409251,宗像地区事務組合,1976-05-06 00:00:00,8113507,福岡県宗像市多禮２９８,0940620031,130.5259877,33.8171088
409260,三井水道企業団,1977-04-01 00:00:00,8380122,福岡県小郡市松崎７５３－２,0942725106,130.5855821,33.3978172
409278,豊前市外二町清掃施設組合,1977-04-20 00:00:00,8280021,福岡県豊前市大字八屋３２２－４５,0979822192,131.1098554,33.6232878
409286,春日那珂川水道企業団,1977-10-01 00:00:00,8160804,福岡県春日市原町２－３０－２,0925717001,130.4651192,33.5274982
409294,行橋市・みやこ町清掃施設組合,1977-11-10 00:00:00,8240046,福岡県行橋市大字西谷４７７,0930230664,130.9426389,33.6838032
409308,大野城太宰府環境施設組合,1978-02-15 00:00:00,8160971,福岡県大野城市大字牛頸２４７２,0925965943,130.4542572,33.4953709
409324,甘木・朝倉・三井環境施設組合,1978-07-27 00:00:00,8380801,福岡県朝倉郡筑前町栗田８－３,0946218077,130.6444848,33.4495009
409332,粕屋北部消防組合,1978-10-25 00:00:00,8113131,福岡県古賀市今在家１６７－１,0929440131,130.4757788,33.72202920000001
409341,有明生活環境施設組合,1979-01-22 00:00:00,8350192,福岡県みやま市山川町立山１２７８,0944671711,130.5176064,33.1239784
409359,須恵町外二ヶ町清掃施設組合,1979-04-01 00:00:00,8112411,福岡県糟屋郡篠栗町大字若杉７７９－１８,0929475304,130.5167105,33.6065724
409367,遠賀・中間地域広域行政事務組合,1979-04-01 00:00:00,8114303,福岡県遠賀郡遠賀町大字今古賀６０３－１,0932933581,130.6673974,33.8506252
409375,筑紫野・小郡・基山清掃施設組合,1981-04-11 00:00:00,8180024,福岡県筑紫野市大字原田１３８９,0929265300,130.5282526,33.4447728
409391,福岡県自治振興組合,1982-03-31 00:00:00,8160902,福岡県大野城市大字乙金８－１,0925040313,130.5022999,33.5381
409405,春日大野城衛生施設組合,1983-04-01 00:00:00,8160811,福岡県春日市春日公園６－２,0925967066,130.4756197,33.5167112
409413,田川地区清掃施設組合,1983-05-06 00:00:00,8260044,福岡県田川郡川崎町大字川崎3419番地３,0947461422,130.8019857,33.5808359
409448,大牟田・荒尾清掃施設組合,1985-03-20 00:00:00,8368666,福岡県大牟田市有明町２－３,0944412727,130.4462216,33.0311223
409456,筑慈苑施設組合,1985-12-02 00:00:00,8180003,福岡県筑紫野市大字山家３７４５－１,0929263433,130.5884203,33.4829684
409464,八女中部衛生施設事務組合,1986-03-01 00:00:00,8340021,福岡県八女市北田形1027番地１,0943245419,130.6131047,33.2122971
409481,田川広域水道企業団,1989-09-29 00:00:00,8250013,福岡県田川市中央町１番１号,0947411500,130.8062087,33.6387293
409499,京築地区水道企業団,1990-09-20 00:00:00,8280004,福岡県豊前市大字馬場３３６,0979834858,131.0624963,33.603091
409511,福岡都市圏広域行政事業組合（普通会計分）,1993-04-28 00:00:00,8108620,福岡県福岡市中央区天神１－８－１,0927335004,130.401691,33.5901164
409537,宇美町・志免町衛生施設組合,1998-04-01 00:00:00,8112208,福岡県糟屋郡志免町大字吉原４４３,0929578180,130.4908897,33.5733568
409545,福岡県介護保険広域連合,1999-07-01 00:00:00,8120044,福岡県福岡市博多区千代４－１－２７,0926437055,130.4146188,33.6032922
409553,福岡都市圏南部環境事業組合,2006-05-01 00:00:00,8160842,福岡県春日市大字下白水１０４－５,0925961570,130.4600805,33.5082139
409561,福岡県後期高齢者医療広域連合,2007-03-30 00:00:00,8120044,福岡県福岡市博多区千代４－１－２７,0926513111,130.4146188,33.6032922
409570,福岡都市圏広域行政事業組合（事業会計分）,1993-04-28 00:00:00,8108620,福岡県福岡市中央区天神１－８－１,0927335004,130.401691,33.5901164
409588,下田川清掃施設組合,2013-04-01 00:00:00,8221212,福岡県田川郡福智町赤池474番地５,0947220220,130.7518484,33.69127080000001
409596,ふくおか県央環境広域施設組合,2019-04-01 00:00:00,8200074,福岡県飯塚市楽市７２８番地１,0948225911,130.6731846,33.6167888
409600,田川地区広域環境衛生施設組合,2021-04-01 00:00:00,8240512,福岡県田川郡大任町大字大行事2259番地,0947634140,130.852576,33.6006119
418129,天山地区共同衛生処理場組合,1964-03-03 00:00:00,8490306,佐賀県小城市牛津町勝861,0952660464,130.1904102,33.2523243
418137,杵東地区衛生処理場組合,1964-03-26 00:00:00,8492102,佐賀県杵島郡大町町大字福母1801,0952822460,130.0958007,33.2173621
418145,鹿島・藤津地区衛生施設組合,1965-03-30 00:00:00,8491304,佐賀県鹿島市大字中村641-1,0954622654,130.0854929,33.1131715
418277,佐賀県競馬組合,1972-04-01 00:00:00,8410073,佐賀県鳥栖市江島町西谷3256-228,0942834538,130.4699707,33.3506355
418293,有田磁石場組合,明治22年4月1日,8494153,佐賀県西松浦郡有田町立部乙2202,0955462500,129.8489499,33.210634
418307,杵藤地区広域市町村圏組合,1972-08-08 00:00:00,8492201,佐賀県武雄市北方町大字志久1557-1,0954364570,130.068396,33.219697
418315,鳥栖・三養基地区消防事務組合,1972-10-01 00:00:00,8410037,佐賀県鳥栖市本町三丁目1488-1,0942850119,130.5079842,33.3797735
418323,杵島工業用水道企業団,1972-11-14 00:00:00,8490201,佐賀県佐賀市久保田町大字徳万1885,0952684179,130.2432374,33.250931
418331,天山地区共同斎場組合,1972-12-12 00:00:00,8460012,佐賀県多久市東多久町大字別府2949-743,0952762657,130.1544712,33.2904679
418340,伊万里・有田地区医療福祉組合,1973-10-20 00:00:00,8494193,佐賀県西松浦郡有田町二ノ瀬甲860,0955462121,129.8514354,33.2388415
418374,佐賀東部水道企業団,1975-04-01 00:00:00,8490914,佐賀県佐賀市兵庫町大字西渕1960-4,0952306151,130.3096174,33.27765300000001
418404,脊振共同塵芥処理組合,1976-12-25 00:00:00,8420202,佐賀県神埼市脊振町鹿路3362-1,0952519010,130.2932133,33.4009048
418412,鳥栖地区広域市町村圏組合,1977-04-01 00:00:00,8410037,佐賀県鳥栖市本町三丁目1494-1,0942853637,130.5106821,33.3787809
418480,佐賀西部広域水道企業団,1986-04-01 00:00:00,8490201,佐賀県佐賀市久保田町大字徳万1869,0952683181,130.2418998,33.2523144
418510,伊万里・有田地区衛生組合,1990-04-01 00:00:00,8480031,佐賀県伊万里市二里町八谷搦627番地３,0955237170,129.8610968,33.2800916
418536,三養基西部葬祭組合,1993-11-26 00:00:00,8401105,佐賀県三養基郡みやき町大字寄人910番地1,0942963075,130.4109962,33.2889506
418561,佐賀中部広域連合,1999-02-04 00:00:00,8400826,佐賀県佐賀市白山二丁目１番１２号,0952401111,130.3010785,33.2548863
418579,三神地区環境事務組合,1999-03-01 00:00:00,8420062,佐賀県神埼市千代田町栁島1290,0952346555,130.4024798,33.2665902
418587,鳥栖・三養基西部環境施設組合,2001-05-23 00:00:00,8490102,佐賀県三養基郡みやき町大字簑原4372,0942949313,130.449564,33.3669397
418595,佐賀県後期高齢者医療広域連合,2007-02-01 00:00:00,8400201,佐賀県佐賀市大和町大字尼寺１８７０,0952648476,130.2775745,33.3118074
418609,佐賀県市町総合事務組合,2007-04-01 00:00:00,8400041,佐賀県佐賀市城内1-5-14,0952250353,130.299888,33.2484296
418617,佐賀県西部広域環境組合,2007-07-01 00:00:00,8495263,佐賀県伊万里市松浦町山形字上高尾5092-4,0955262353,129.942337,33.2570533
418625,伊万里・有田消防組合,2014-04-01 00:00:00,8480027,佐賀県伊万里市立花町1355番地3,0955232116,129.8798087,33.265928
418633,天山地区共同環境組合,2014-10-01 00:00:00,8460002,佐賀県多久市北多久町大字小侍4644-29,0952376588,130.1046412,33.3052434
418641,神埼市・吉野ヶ里町葬祭組合,2016-12-01 00:00:00,8420121,佐賀県神埼市神埼町志波屋2661番地43,0952978844,130.3777415,33.3502753
418650,佐賀県東部環境施設組合,2017-11-01 00:00:00,8490102,佐賀県三養基郡みやき町大字簑原4372,0942818845,130.449564,33.3669397
428175,東彼地区保健福祉組合,1953-09-30 00:00:00,8593808,長崎県東彼杵郡東彼杵町蔵本郷95-1,0957461960,129.9031835,33.0476559
428426,県央地域広域市町村圏組合,1971-04-01 00:00:00,8540051,長崎県諫早市鷲崎町221-1,0957233600,130.0660734,32.8344748
428434,島原地域広域市町村圏組合,1971-04-01 00:00:00,8591492,長崎県島原市有明町大三東戊1327,0957619100,130.3360172,32.8495838
428566,有明海自動車航送船組合,1956-09-19 00:00:00,8591311,長崎県雲仙市国見町土黒甲2-28,0957783358,130.3092215,32.8758812
428639,雲仙・南島原保健組合（普通会計分）,1995-03-01 00:00:00,8540515,長崎県雲仙市小浜町北野298,0957743822,130.2078906,32.7505149
428663,長崎県市町村総合事務組合,1996-04-01 00:00:00,8500875,長崎県長崎市栄町4番9号長崎県市町村会館内,0958275511,129.878192,32.74733
428671,県央県南広域環境組合,1999-04-09 00:00:00,8540001,長崎県諫早市福田町1250,0957358200,130.0617184,32.8720919
428728,北松北部環境組合,1999-03-31 00:00:00,8594815,長崎県平戸市田平町下寺免1318,0950261300,129.5766028,33.3214328
428744,雲仙・南島原保健組合（事業会計分）,1995-03-01 00:00:00,8540515,長崎県雲仙市小浜町北野298,0957743822,130.2078906,32.7505149
428752,長崎県後期高齢者医療広域連合,2006-12-18 00:00:00,8500875,長崎県長崎市栄町4番9号長崎県市町村会館内,0958163930,129.878192,32.74733
428761,長与・時津環境施設組合,2008-10-01 00:00:00,8512129,長崎県西彼杵郡長与町斉藤郷１０７３,0958659386,129.8598475,32.8455422
428779,長崎県病院企業団,2009-04-01 00:00:00,8500035,長崎県長崎市元船町17-1　長崎県大波止ビル7階,0958252255,129.8703277,32.745663
438022,熊本県市町村総合事務組合,1960-04-01 00:00:00,8620911,熊本県熊本市東区健軍2-4-10,0963680011,130.7487412,32.7841935
438120,くまもと県北病院機構設立組合,1953-08-10 00:00:00,8650064,熊本県玉名市中1950,0968735000,130.5495609,32.93218700000001
